Price,SMA_20,SMA_50,SMA_100,SMA_200,Momentum_20,Momentum_50,Volume_Uptrend,Golden_Cross,SMA_50_above_200,SMA_20_above_50,SMA_50_above_100,SMA_20_above_200,Perfect_Setup,Abs_30d,Abs_90d,Abs_180d,Rel_30d,Rel_90d,Rel_180d,Ticker
"<span data-order=""2350.00"">2350.00</span>","<span data-order=""2483.98"">2483.98</span>","<span data-order=""2477.01"">2477.01</span>","<span data-order=""2396.33"">2396.33</span>","<span data-order=""2340.41"">2340.41</span>","<span data-order=""-7.48"">-7.48</span>","<span data-order=""-1.07"">-1.07</span>",False,False,True,True,True,True,False,"<span data-order=""-8.56"">-8.56%</span>","<span data-order=""1.89"">1.89%</span>","<span data-order=""5.28"">5.28%</span>","<span data-order=""-7.71"">-7.71%</span>","<span data-order=""1.85"">1.85%</span>","<span data-order=""-2.30"">-2.30%</span>",ASIANPAINT.NS
"<span data-order=""1376.40"">1376.40</span>","<span data-order=""1432.53"">1432.53</span>","<span data-order=""1408.97"">1408.97</span>","<span data-order=""1448.23"">1448.23</span>","<span data-order=""1435.66"">1435.66</span>","<span data-order=""-3.46"">-3.46</span>","<span data-order=""-6.52"">-6.52</span>",False,False,False,True,False,False,False,"<span data-order=""-3.17"">-3.17%</span>","<span data-order=""-9.58"">-9.58%</span>","<span data-order=""-7.68"">-7.68%</span>","<span data-order=""-2.31"">-2.31%</span>","<span data-order=""-9.62"">-9.62%</span>","<span data-order=""-15.26"">-15.26%</span>",ASTRAL.NS
"<span data-order=""1089.50"">1089.50</span>","<span data-order=""1080.27"">1080.27</span>","<span data-order=""1079.71"">1079.71</span>","<span data-order=""1115.51"">1115.51</span>","<span data-order=""1145.26"">1145.26</span>","<span data-order=""6.29"">6.29</span>","<span data-order=""-4.03"">-4.03</span>",False,False,False,True,False,False,False,"<span data-order=""-0.02"">-0.02%</span>","<span data-order=""-7.39"">-7.39%</span>","<span data-order=""-8.83"">-8.83%</span>","<span data-order=""0.84"">0.84%</span>","<span data-order=""-7.43"">-7.43%</span>","<span data-order=""-16.42"">-16.42%</span>",AUROPHARMA.NS
"<span data-order=""4529.90"">4529.90</span>","<span data-order=""4677.38"">4677.38</span>","<span data-order=""4486.18"">4486.18</span>","<span data-order=""4319.14"">4319.14</span>","<span data-order=""4059.07"">4059.07</span>","<span data-order=""-4.33"">-4.33</span>","<span data-order=""11.89"">11.89</span>",False,False,True,True,True,True,False,"<span data-order=""-2.65"">-2.65%</span>","<span data-order=""9.46"">9.46%</span>","<span data-order=""22.89"">22.89%</span>","<span data-order=""-1.79"">-1.79%</span>","<span data-order=""9.42"">9.42%</span>","<span data-order=""15.30"">15.30%</span>",DMART.NS
"<span data-order=""1159.50"">1159.50</span>","<span data-order=""1115.77"">1115.77</span>","<span data-order=""1088.02"">1088.02</span>","<span data-order=""1138.74"">1138.74</span>","<span data-order=""1101.97"">1101.97</span>","<span data-order=""9.94"">9.94</span>","<span data-order=""5.60"">5.60</span>",True,False,False,True,False,True,False,"<span data-order=""7.47"">7.47%</span>","<span data-order=""-2.86"">-2.86%</span>","<span data-order=""10.35"">10.35%</span>","<span data-order=""8.33"">8.33%</span>","<span data-order=""-2.90"">-2.90%</span>","<span data-order=""2.77"">2.77%</span>",AXISBANK.NS
"<span data-order=""2081.40"">2081.40</span>","<span data-order=""2177.33"">2177.33</span>","<span data-order=""2298.37"">2298.37</span>","<span data-order=""2461.46"">2461.46</span>","<span data-order=""2139.04"">2139.04</span>","<span data-order=""-5.99"">-5.99</span>","<span data-order=""-18.33"">-18.33</span>",True,False,True,False,False,True,False,"<span data-order=""-10.75"">-10.75%</span>","<span data-order=""-13.42"">-13.42%</span>","<span data-order=""14.68"">14.68%</span>","<span data-order=""-9.90"">-9.90%</span>","<span data-order=""-13.46"">-13.46%</span>","<span data-order=""7.09"">7.09%</span>",BSE.NS
"<span data-order=""8626.50"">8626.50</span>","<span data-order=""9000.10"">9000.10</span>","<span data-order=""8664.05"">8664.05</span>","<span data-order=""8519.02"">8519.02</span>","<span data-order=""8303.63"">8303.63</span>","<span data-order=""-5.37"">-5.37</span>","<span data-order=""4.00"">4.00</span>",True,False,True,True,True,True,False,"<span data-order=""-0.67"">-0.67%</span>","<span data-order=""-0.04"">-0.04%</span>","<span data-order=""2.72"">2.72%</span>","<span data-order=""0.19"">0.19%</span>","<span data-order=""-0.08"">-0.08%</span>","<span data-order=""-4.87"">-4.87%</span>",BAJAJ-AUTO.NS
"<span data-order=""523.30"">523.30</span>","<span data-order=""545.51"">545.51</span>","<span data-order=""555.41"">555.41</span>","<span data-order=""579.05"">579.05</span>","<span data-order=""583.98"">583.98</span>","<span data-order=""-3.01"">-3.01</span>","<span data-order=""-14.41"">-14.41</span>",True,False,False,False,False,False,False,"<span data-order=""-5.71"">-5.71%</span>","<span data-order=""-11.41"">-11.41%</span>","<span data-order=""-11.83"">-11.83%</span>","<span data-order=""-4.86"">-4.86%</span>","<span data-order=""-11.45"">-11.45%</span>","<span data-order=""-19.41"">-19.41%</span>",CONCOR.NS
"<span data-order=""2186.70"">2186.70</span>","<span data-order=""2259.75"">2259.75</span>","<span data-order=""2359.94"">2359.94</span>","<span data-order=""2351.10"">2351.10</span>","<span data-order=""2125.92"">2125.92</span>","<span data-order=""-5.30"">-5.30</span>","<span data-order=""-6.82"">-6.82</span>",False,False,True,False,True,True,False,"<span data-order=""-9.22"">-9.22%</span>","<span data-order=""-8.26"">-8.26%</span>","<span data-order=""12.67"">12.67%</span>","<span data-order=""-8.37"">-8.37%</span>","<span data-order=""-8.30"">-8.30%</span>","<span data-order=""5.09"">5.09%</span>",COROMANDEL.NS
"<span data-order=""3926.50"">3926.50</span>","<span data-order=""4006.28"">4006.28</span>","<span data-order=""3833.60"">3833.60</span>","<span data-order=""3543.23"">3543.23</span>","<span data-order=""3232.74"">3232.74</span>","<span data-order=""2.62"">2.62</span>","<span data-order=""8.53"">8.53</span>",True,False,True,True,True,True,False,"<span data-order=""2.83"">2.83%</span>","<span data-order=""33.28"">33.28%</span>","<span data-order=""38.83"">38.83%</span>","<span data-order=""3.69"">3.69%</span>","<span data-order=""33.24"">33.24%</span>","<span data-order=""31.25"">31.25%</span>",CUMMINSIND.NS
"<span data-order=""722.30"">722.30</span>","<span data-order=""753.12"">753.12</span>","<span data-order=""764.89"">764.89</span>","<span data-order=""789.58"">789.58</span>","<span data-order=""749.51"">749.51</span>","<span data-order=""-5.51"">-5.51</span>","<span data-order=""-13.95"">-13.95</span>",True,False,True,False,False,True,False,"<span data-order=""-6.58"">-6.58%</span>","<span data-order=""-5.75"">-5.75%</span>","<span data-order=""0.60"">0.60%</span>","<span data-order=""-5.73"">-5.73%</span>","<span data-order=""-5.79"">-5.79%</span>","<span data-order=""-6.98"">-6.98%</span>",DLF.NS
"<span data-order=""4803.40"">4803.40</span>","<span data-order=""4702.79"">4702.79</span>","<span data-order=""4568.39"">4568.39</span>","<span data-order=""4748.31"">4748.31</span>","<span data-order=""4338.30"">4338.30</span>","<span data-order=""7.92"">7.92</span>","<span data-order=""1.29"">1.29</span>",True,False,True,True,False,True,False,"<span data-order=""7.36"">7.36%</span>","<span data-order=""-3.95"">-3.95%</span>","<span data-order=""26.80"">26.80%</span>","<span data-order=""8.22"">8.22%</span>","<span data-order=""-3.99"">-3.99%</span>","<span data-order=""19.22"">19.22%</span>",HAL.NS
"<span data-order=""434.40"">434.40</span>","<span data-order=""409.87"">409.87</span>","<span data-order=""401.83"">401.83</span>","<span data-order=""403.81"">403.81</span>","<span data-order=""378.62"">378.62</span>","<span data-order=""12.18"">12.18</span>","<span data-order=""3.85"">3.85</span>",True,False,True,True,False,True,False,"<span data-order=""10.49"">10.49%</span>","<span data-order=""6.62"">6.62%</span>","<span data-order=""19.43"">19.43%</span>","<span data-order=""11.35"">11.35%</span>","<span data-order=""6.58"">6.58%</span>","<span data-order=""11.85"">11.85%</span>",HINDPETRO.NS
"<span data-order=""2536.20"">2536.20</span>","<span data-order=""2576.62"">2576.62</span>","<span data-order=""2565.89"">2565.89</span>","<span data-order=""2461.63"">2461.63</span>","<span data-order=""2379.30"">2379.30</span>","<span data-order=""-4.82"">-4.82</span>","<span data-order=""2.28"">2.28</span>",True,False,True,True,True,True,False,"<span data-order=""-4.22"">-4.22%</span>","<span data-order=""8.50"">8.50%</span>","<span data-order=""8.23"">8.23%</span>","<span data-order=""-3.37"">-3.37%</span>","<span data-order=""8.46"">8.46%</span>","<span data-order=""0.65"">0.65%</span>",HINDUNILVR.NS
"<span data-order=""481.35"">481.35</span>","<span data-order=""454.90"">454.90</span>","<span data-order=""439.52"">439.52</span>","<span data-order=""445.74"">445.74</span>","<span data-order=""438.07"">438.07</span>","<span data-order=""8.27"">8.27</span>","<span data-order=""8.61"">8.61</span>",True,False,True,True,False,True,False,"<span data-order=""11.72"">11.72%</span>","<span data-order=""8.47"">8.47%</span>","<span data-order=""12.58"">12.58%</span>","<span data-order=""12.58"">12.58%</span>","<span data-order=""8.43"">8.43%</span>","<span data-order=""5.00"">5.00%</span>",HINDZINC.NS
"<span data-order=""18001.00"">18001.00</span>","<span data-order=""19250.80"">19250.80</span>","<span data-order=""19721.78"">19721.78</span>","<span data-order=""19055.11"">19055.11</span>","<span data-order=""15929.39"">15929.39</span>","<span data-order=""-4.33"">-4.33</span>","<span data-order=""-6.51"">-6.51</span>",True,False,True,False,True,True,False,"<span data-order=""-9.99"">-9.99%</span>","<span data-order=""4.07"">4.07%</span>","<span data-order=""41.51"">41.51%</span>","<span data-order=""-9.14"">-9.14%</span>","<span data-order=""4.03"">4.03%</span>","<span data-order=""33.93"">33.93%</span>",POWERINDIA.NS
"<span data-order=""232.47"">232.47</span>","<span data-order=""223.33"">223.33</span>","<span data-order=""216.22"">216.22</span>","<span data-order=""223.58"">223.58</span>","<span data-order=""215.70"">215.70</span>","<span data-order=""7.93"">7.93</span>","<span data-order=""4.18"">4.18</span>",True,False,True,True,False,True,False,"<span data-order=""9.75"">9.75%</span>","<span data-order=""-0.99"">-0.99%</span>","<span data-order=""11.31"">11.31%</span>","<span data-order=""10.61"">10.61%</span>","<span data-order=""-1.03"">-1.03%</span>","<span data-order=""3.73"">3.73%</span>",HUDCO.NS
"<span data-order=""2584.40"">2584.40</span>","<span data-order=""2616.54"">2616.54</span>","<span data-order=""2407.10"">2407.10</span>","<span data-order=""2186.52"">2186.52</span>","<span data-order=""1953.94"">1953.94</span>","<span data-order=""5.19"">5.19</span>","<span data-order=""22.32"">22.32</span>",True,False,True,True,True,True,False,"<span data-order=""3.87"">3.87%</span>","<span data-order=""38.56"">38.56%</span>","<span data-order=""47.68"">47.68%</span>","<span data-order=""4.73"">4.73%</span>","<span data-order=""38.52"">38.52%</span>","<span data-order=""40.10"">40.10%</span>",HYUNDAI.NS
"<span data-order=""1348.00"">1348.00</span>","<span data-order=""1396.45"">1396.45</span>","<span data-order=""1421.60"">1421.60</span>","<span data-order=""1423.35"">1423.35</span>","<span data-order=""1354.18"">1354.18</span>","<span data-order=""-3.31"">-3.31</span>","<span data-order=""-7.33"">-7.33</span>",True,False,True,False,False,True,False,"<span data-order=""-5.77"">-5.77%</span>","<span data-order=""-6.08"">-6.08%</span>","<span data-order=""10.46"">10.46%</span>","<span data-order=""-4.92"">-4.92%</span>","<span data-order=""-6.12"">-6.12%</span>","<span data-order=""2.88"">2.88%</span>",ICICIBANK.NS
"<span data-order=""1894.00"">1894.00</span>","<span data-order=""1867.80"">1867.80</span>","<span data-order=""1893.72"">1893.72</span>","<span data-order=""1914.82"">1914.82</span>","<span data-order=""1859.25"">1859.25</span>","<span data-order=""2.96"">2.96</span>","<span data-order=""-2.82"">-2.82</span>",True,False,True,False,False,True,False,"<span data-order=""-2.69"">-2.69%</span>","<span data-order=""0.32"">0.32%</span>","<span data-order=""0.68"">0.68%</span>","<span data-order=""-1.84"">-1.84%</span>","<span data-order=""0.28"">0.28%</span>","<span data-order=""-6.90"">-6.90%</span>",ICICIGI.NS
"<span data-order=""69.02"">69.02</span>","<span data-order=""71.24"">71.24</span>","<span data-order=""70.32"">70.32</span>","<span data-order=""70.80"">70.80</span>","<span data-order=""65.99"">65.99</span>","<span data-order=""-2.22"">-2.22</span>","<span data-order=""-4.72"">-4.72</span>",False,False,True,True,False,True,False,"<span data-order=""-1.51"">-1.51%</span>","<span data-order=""1.85"">1.85%</span>","<span data-order=""11.80"">11.80%</span>","<span data-order=""-0.66"">-0.66%</span>","<span data-order=""1.81"">1.81%</span>","<span data-order=""4.21"">4.21%</span>",IDFCFIRSTB.NS
"<span data-order=""41.19"">41.19</span>","<span data-order=""42.62"">42.62</span>","<span data-order=""43.98"">43.98</span>","<span data-order=""46.94"">46.94</span>","<span data-order=""48.25"">48.25</span>","<span data-order=""-3.76"">-3.76</span>","<span data-order=""-14.97"">-14.97</span>",False,False,False,False,False,False,False,"<span data-order=""-7.49"">-7.49%</span>","<span data-order=""-19.35"">-19.35%</span>","<span data-order=""-17.03"">-17.03%</span>","<span data-order=""-6.64"">-6.64%</span>","<span data-order=""-19.40"">-19.40%</span>","<span data-order=""-24.62"">-24.62%</span>",IRB.NS
"<span data-order=""405.60"">405.60</span>","<span data-order=""408.53"">408.53</span>","<span data-order=""409.11"">409.11</span>","<span data-order=""414.54"">414.54</span>","<span data-order=""417.02"">417.02</span>","<span data-order=""-1.49"">-1.49</span>","<span data-order=""-2.50"">-2.50</span>",True,False,False,False,False,False,False,"<span data-order=""0.01"">0.01%</span>","<span data-order=""-3.47"">-3.47%</span>","<span data-order=""-3.90"">-3.90%</span>","<span data-order=""0.87"">0.87%</span>","<span data-order=""-3.52"">-3.52%</span>","<span data-order=""-11.48"">-11.48%</span>",ITC.NS
"<span data-order=""750.70"">750.70</span>","<span data-order=""696.16"">696.16</span>","<span data-order=""669.01"">669.01</span>","<span data-order=""643.45"">643.45</span>","<span data-order=""582.22"">582.22</span>","<span data-order=""13.03"">13.03</span>","<span data-order=""18.27"">18.27</span>",True,False,True,True,True,True,False,"<span data-order=""12.04"">12.04%</span>","<span data-order=""28.84"">28.84%</span>","<span data-order=""61.81"">61.81%</span>","<span data-order=""12.89"">12.89%</span>","<span data-order=""28.80"">28.80%</span>","<span data-order=""54.23"">54.23%</span>",INDIANB.NS
"<span data-order=""723.25"">723.25</span>","<span data-order=""760.72"">760.72</span>","<span data-order=""760.80"">760.80</span>","<span data-order=""760.09"">760.09</span>","<span data-order=""775.66"">775.66</span>","<span data-order=""-6.55"">-6.55</span>","<span data-order=""-4.37"">-4.37</span>",False,False,False,False,True,False,False,"<span data-order=""-9.10"">-9.10%</span>","<span data-order=""-4.71"">-4.71%</span>","<span data-order=""-7.17"">-7.17%</span>","<span data-order=""-8.24"">-8.24%</span>","<span data-order=""-4.75"">-4.75%</span>","<span data-order=""-14.75"">-14.75%</span>",INDHOTEL.NS
"<span data-order=""149.70"">149.70</span>","<span data-order=""145.14"">145.14</span>","<span data-order=""142.79"">142.79</span>","<span data-order=""142.52"">142.52</span>","<span data-order=""134.90"">134.90</span>","<span data-order=""6.56"">6.56</span>","<span data-order=""0.63"">0.63</span>",True,False,True,True,True,True,False,"<span data-order=""5.84"">5.84%</span>","<span data-order=""6.06"">6.06%</span>","<span data-order=""20.78"">20.78%</span>","<span data-order=""6.70"">6.70%</span>","<span data-order=""6.02"">6.02%</span>","<span data-order=""13.19"">13.19%</span>",IOC.NS
"<span data-order=""700.40"">700.40</span>","<span data-order=""718.17"">718.17</span>","<span data-order=""722.73"">722.73</span>","<span data-order=""749.18"">749.18</span>","<span data-order=""748.65"">748.65</span>","<span data-order=""-1.63"">-1.63</span>","<span data-order=""-8.97"">-8.97</span>",True,False,False,False,False,False,False,"<span data-order=""-4.08"">-4.08%</span>","<span data-order=""-11.57"">-11.57%</span>","<span data-order=""-5.70"">-5.70%</span>","<span data-order=""-3.22"">-3.22%</span>","<span data-order=""-11.61"">-11.61%</span>","<span data-order=""-13.28"">-13.28%</span>",IRCTC.NS
"<span data-order=""125.54"">125.54</span>","<span data-order=""125.93"">125.93</span>","<span data-order=""126.21"">126.21</span>","<span data-order=""132.37"">132.37</span>","<span data-order=""132.03"">132.03</span>","<span data-order=""1.59"">1.59</span>","<span data-order=""-4.00"">-4.00</span>",True,False,False,False,False,False,False,"<span data-order=""0.08"">0.08%</span>","<span data-order=""-10.55"">-10.55%</span>","<span data-order=""-6.80"">-6.80%</span>","<span data-order=""0.93"">0.93%</span>","<span data-order=""-10.59"">-10.59%</span>","<span data-order=""-14.39"">-14.39%</span>",IRFC.NS
"<span data-order=""152.68"">152.68</span>","<span data-order=""150.57"">150.57</span>","<span data-order=""148.29"">148.29</span>","<span data-order=""158.65"">158.65</span>","<span data-order=""168.70"">168.70</span>","<span data-order=""4.79"">4.79</span>","<span data-order=""-2.27"">-2.27</span>",True,False,False,True,False,False,False,"<span data-order=""3.67"">3.67%</span>","<span data-order=""-12.05"">-12.05%</span>","<span data-order=""-25.98"">-25.98%</span>","<span data-order=""4.52"">4.52%</span>","<span data-order=""-12.09"">-12.09%</span>","<span data-order=""-33.56"">-33.56%</span>",IREDA.NS
"<span data-order=""208.54"">208.54</span>","<span data-order=""211.36"">211.36</span>","<span data-order=""207.50"">207.50</span>","<span data-order=""208.87"">208.87</span>","<span data-order=""201.29"">201.29</span>","<span data-order=""-3.16"">-3.16</span>","<span data-order=""-1.43"">-1.43</span>",False,False,True,True,False,True,False,"<span data-order=""2.33"">2.33%</span>","<span data-order=""1.78"">1.78%</span>","<span data-order=""3.41"">3.41%</span>","<span data-order=""3.18"">3.18%</span>","<span data-order=""1.74"">1.74%</span>","<span data-order=""-4.17"">-4.17%</span>",IGL.NS
"<span data-order=""352.05"">352.05</span>","<span data-order=""350.86"">350.86</span>","<span data-order=""351.28"">351.28</span>","<span data-order=""374.80"">374.80</span>","<span data-order=""364.16"">364.16</span>","<span data-order=""8.61"">8.61</span>","<span data-order=""-11.17"">-11.17</span>",False,False,False,False,False,False,False,"<span data-order=""1.15"">1.15%</span>","<span data-order=""-10.03"">-10.03%</span>","<span data-order=""3.45"">3.45%</span>","<span data-order=""2.00"">2.00%</span>","<span data-order=""-10.07"">-10.07%</span>","<span data-order=""-4.13"">-4.13%</span>",INDUSTOWER.NS
"<span data-order=""743.15"">743.15</span>","<span data-order=""741.81"">741.81</span>","<span data-order=""768.03"">768.03</span>","<span data-order=""799.48"">799.48</span>","<span data-order=""844.52"">844.52</span>","<span data-order=""-3.25"">-3.25</span>","<span data-order=""-11.87"">-11.87</span>",True,False,False,False,False,False,False,"<span data-order=""-3.17"">-3.17%</span>","<span data-order=""-7.70"">-7.70%</span>","<span data-order=""-22.76"">-22.76%</span>","<span data-order=""-2.31"">-2.31%</span>","<span data-order=""-7.74"">-7.74%</span>","<span data-order=""-30.34"">-30.34%</span>",INDUSINDBK.NS
"<span data-order=""765.95"">765.95</span>","<span data-order=""748.27"">748.27</span>","<span data-order=""716.40"">716.40</span>","<span data-order=""687.51"">687.51</span>","<span data-order=""654.01"">654.01</span>","<span data-order=""3.10"">3.10</span>","<span data-order=""11.81"">11.81</span>",False,False,True,True,True,True,False,"<span data-order=""8.29"">8.29%</span>","<span data-order=""18.71"">18.71%</span>","<span data-order=""30.57"">30.57%</span>","<span data-order=""9.15"">9.15%</span>","<span data-order=""18.67"">18.67%</span>","<span data-order=""22.99"">22.99%</span>",HINDALCO.NS
"<span data-order=""5432.50"">5432.50</span>","<span data-order=""5361.60"">5361.60</span>","<span data-order=""4992.67"">4992.67</span>","<span data-order=""4621.11"">4621.11</span>","<span data-order=""4230.11"">4230.11</span>","<span data-order=""1.56"">1.56</span>","<span data-order=""27.00"">27.00</span>",True,False,True,True,True,True,False,"<span data-order=""6.58"">6.58%</span>","<span data-order=""26.42"">26.42%</span>","<span data-order=""37.79"">37.79%</span>","<span data-order=""7.44"">7.44%</span>","<span data-order=""26.38"">26.38%</span>","<span data-order=""30.21"">30.21%</span>",HEROMOTOCO.NS
"<span data-order=""1505.20"">1505.20</span>","<span data-order=""1572.19"">1572.19</span>","<span data-order=""1542.39"">1542.39</span>","<span data-order=""1545.65"">1545.65</span>","<span data-order=""1552.42"">1552.42</span>","<span data-order=""-4.38"">-4.38</span>","<span data-order=""-0.88"">-0.88</span>",False,False,False,True,False,True,False,"<span data-order=""-4.13"">-4.13%</span>","<span data-order=""-3.97"">-3.97%</span>","<span data-order=""-5.34"">-5.34%</span>","<span data-order=""-3.27"">-3.27%</span>","<span data-order=""-4.01"">-4.01%</span>","<span data-order=""-12.92"">-12.92%</span>",HAVELLS.NS
"<span data-order=""989.65"">989.65</span>","<span data-order=""961.22"">961.22</span>","<span data-order=""924.16"">924.16</span>","<span data-order=""839.56"">839.56</span>","<span data-order=""745.97"">745.97</span>","<span data-order=""3.45"">3.45</span>","<span data-order=""22.46"">22.46</span>",True,False,True,True,True,True,False,"<span data-order=""4.44"">4.44%</span>","<span data-order=""39.43"">39.43%</span>","<span data-order=""49.32"">49.32%</span>","<span data-order=""5.30"">5.30%</span>","<span data-order=""39.39"">39.39%</span>","<span data-order=""41.74"">41.74%</span>",FORTIS.NS
"<span data-order=""491.30"">491.30</span>","<span data-order=""529.62"">529.62</span>","<span data-order=""523.11"">523.11</span>","<span data-order=""503.85"">503.85</span>","<span data-order=""500.88"">500.88</span>","<span data-order=""-9.79"">-9.79</span>","<span data-order=""-4.52"">-4.52</span>",False,False,True,True,True,True,False,"<span data-order=""-8.17"">-8.17%</span>","<span data-order=""2.51"">2.51%</span>","<span data-order=""-2.84"">-2.84%</span>","<span data-order=""-7.31"">-7.31%</span>","<span data-order=""2.46"">2.46%</span>","<span data-order=""-10.43"">-10.43%</span>",DABUR.NS
"<span data-order=""5710.00"">5710.00</span>","<span data-order=""5978.85"">5978.85</span>","<span data-order=""6144.71"">6144.71</span>","<span data-order=""6385.76"">6385.76</span>","<span data-order=""6092.36"">6092.36</span>","<span data-order=""-7.37"">-7.37</span>","<span data-order=""-13.26"">-13.26</span>",True,False,True,False,False,False,False,"<span data-order=""-5.28"">-5.28%</span>","<span data-order=""-13.56"">-13.56%</span>","<span data-order=""-4.25"">-4.25%</span>","<span data-order=""-4.42"">-4.42%</span>","<span data-order=""-13.60"">-13.60%</span>","<span data-order=""-11.83"">-11.83%</span>",DIVISLAB.NS
"<span data-order=""16678.00"">16678.00</span>","<span data-order=""17923.27"">17923.27</span>","<span data-order=""17141.03"">17141.03</span>","<span data-order=""16150.18"">16150.18</span>","<span data-order=""15780.10"">15780.10</span>","<span data-order=""-5.10"">-5.10</span>","<span data-order=""4.55"">4.55</span>",False,False,True,True,True,True,False,"<span data-order=""-1.30"">-1.30%</span>","<span data-order=""10.61"">10.61%</span>","<span data-order=""-0.14"">-0.14%</span>","<span data-order=""-0.44"">-0.44%</span>","<span data-order=""10.57"">10.57%</span>","<span data-order=""-7.72"">-7.72%</span>",DIXON.NS
"<span data-order=""1234.60"">1234.60</span>","<span data-order=""1287.03"">1287.03</span>","<span data-order=""1266.40"">1266.40</span>","<span data-order=""1268.64"">1268.64</span>","<span data-order=""1238.30"">1238.30</span>","<span data-order=""-3.54"">-3.54</span>","<span data-order=""-1.82"">-1.82</span>",True,False,True,True,False,True,False,"<span data-order=""-0.77"">-0.77%</span>","<span data-order=""0.12"">0.12%</span>","<span data-order=""-8.27"">-8.27%</span>","<span data-order=""0.08"">0.08%</span>","<span data-order=""0.08"">0.08%</span>","<span data-order=""-15.85"">-15.85%</span>",DRREDDY.NS
"<span data-order=""7021.50"">7021.50</span>","<span data-order=""6883.73"">6883.73</span>","<span data-order=""6224.05"">6224.05</span>","<span data-order=""5825.09"">5825.09</span>","<span data-order=""5463.05"">5463.05</span>","<span data-order=""10.20"">10.20</span>","<span data-order=""30.76"">30.76</span>",False,False,True,True,True,True,False,"<span data-order=""17.51"">17.51%</span>","<span data-order=""33.53"">33.53%</span>","<span data-order=""41.42"">41.42%</span>","<span data-order=""18.37"">18.37%</span>","<span data-order=""33.49"">33.49%</span>","<span data-order=""33.83"">33.83%</span>",EICHERMOT.NS
"<span data-order=""329.00"">329.00</span>","<span data-order=""329.32"">329.32</span>","<span data-order=""318.74"">318.74</span>","<span data-order=""284.66"">284.66</span>","<span data-order=""259.12"">259.12</span>","<span data-order=""0.89"">0.89</span>","<span data-order=""21.09"">21.09</span>",False,False,True,True,True,True,False,"<span data-order=""0.75"">0.75%</span>","<span data-order=""46.36"">46.36%</span>","<span data-order=""44.84"">44.84%</span>","<span data-order=""1.61"">1.61%</span>","<span data-order=""46.32"">46.32%</span>","<span data-order=""37.26"">37.26%</span>",ETERNAL.NS
"<span data-order=""395.05"">395.05</span>","<span data-order=""409.56"">409.56</span>","<span data-order=""397.87"">397.87</span>","<span data-order=""391.43"">391.43</span>","<span data-order=""382.77"">382.77</span>","<span data-order=""-5.74"">-5.74</span>","<span data-order=""0.20"">0.20</span>",False,False,True,True,True,True,False,"<span data-order=""-1.35"">-1.35%</span>","<span data-order=""2.69"">2.69%</span>","<span data-order=""3.89"">3.89%</span>","<span data-order=""-0.49"">-0.49%</span>","<span data-order=""2.65"">2.65%</span>","<span data-order=""-3.69"">-3.69%</span>",EXIDEIND.NS
"<span data-order=""232.38"">232.38</span>","<span data-order=""239.46"">239.46</span>","<span data-order=""226.72"">226.72</span>","<span data-order=""214.87"">214.87</span>","<span data-order=""194.20"">194.20</span>","<span data-order=""-0.06"">-0.06</span>","<span data-order=""8.07"">8.07</span>",True,False,True,True,True,True,False,"<span data-order=""3.20"">3.20%</span>","<span data-order=""15.54"">15.54%</span>","<span data-order=""41.23"">41.23%</span>","<span data-order=""4.05"">4.05%</span>","<span data-order=""15.50"">15.50%</span>","<span data-order=""33.65"">33.65%</span>",NYKAA.NS
"<span data-order=""193.76"">193.76</span>","<span data-order=""194.17"">194.17</span>","<span data-order=""196.21"">196.21</span>","<span data-order=""201.50"">201.50</span>","<span data-order=""195.33"">195.33</span>","<span data-order=""0.27"">0.27</span>","<span data-order=""-8.22"">-8.22</span>",False,False,True,False,False,False,False,"<span data-order=""-2.25"">-2.25%</span>","<span data-order=""-3.32"">-3.32%</span>","<span data-order=""1.23"">1.23%</span>","<span data-order=""-1.40"">-1.40%</span>","<span data-order=""-3.36"">-3.36%</span>","<span data-order=""-6.35"">-6.35%</span>",FEDERALBNK.NS
"<span data-order=""174.56"">174.56</span>","<span data-order=""177.05"">177.05</span>","<span data-order=""176.32"">176.32</span>","<span data-order=""182.14"">182.14</span>","<span data-order=""177.86"">177.86</span>","<span data-order=""-1.94"">-1.94</span>","<span data-order=""-4.60"">-4.60</span>",True,False,False,True,False,False,False,"<span data-order=""-1.81"">-1.81%</span>","<span data-order=""-9.66"">-9.66%</span>","<span data-order=""3.55"">3.55%</span>","<span data-order=""-0.95"">-0.95%</span>","<span data-order=""-9.70"">-9.70%</span>","<span data-order=""-4.03"">-4.03%</span>",GAIL.NS
"<span data-order=""764.40"">764.40</span>","<span data-order=""772.50"">772.50</span>","<span data-order=""769.14"">769.14</span>","<span data-order=""768.24"">768.24</span>","<span data-order=""706.98"">706.98</span>","<span data-order=""-0.99"">-0.99</span>","<span data-order=""1.68"">1.68</span>",True,False,True,True,True,True,False,"<span data-order=""-3.36"">-3.36%</span>","<span data-order=""-1.78"">-1.78%</span>","<span data-order=""25.21"">25.21%</span>","<span data-order=""-2.51"">-2.51%</span>","<span data-order=""-1.82"">-1.82%</span>","<span data-order=""17.62"">17.62%</span>",HDFCLIFE.NS
